HRRCITY,Staffed All Beds,Staffed ICU Beds,Licensed All Beds,Estimated Beds Available (Conventional),Estimated Additional Ventilators Required (Conventional),Physicians Required to Staff Beds (Conventional) - Lower,Physicians Required to Staff Beds (Conventional) - Upper,Respiratory Therapists Required to Staff Beds (Conventional) - Lower,Respiratory Therapists Required to Staff Beds (Conventional) - Upper,Critical Care Nurses Required to Staff Beds (Conventional) - Lower,Critical Care Nurses Required to Staff Beds (Conventional) - Upper,Estimated Beds Available (Contingency),Estimated Additional Ventilators Required (Contingency),Physicians Required to Staff Beds (Contingency) - Lower,Physicians Required to Staff Beds (Contingency) - Upper,Respiratory Therapists Required to Staff Beds (Contingency) - Lower,Respiratory Therapists Required to Staff Beds (Contingency) - Upper,Critical Care Nurses Required to Staff Beds (Contingency) - Lower,Critical Care Nurses Required to Staff Beds (Contingency) - Upper,Estimated Beds Available (Crisis),Estimated Additional Ventilators Required (Crisis),Physicians Required to Staff Beds (Crisis) - Lower,Physicians Required to Staff Beds (Crisis) - Upper,Respiratory Therapists Required to Staff Beds (Crisis) - Lower,Respiratory Therapists Required to Staff Beds (Crisis) - Upper,Critical Care Nurses Required to Staff Beds (Crisis) - Lower,Critical Care Nurses Required to Staff Beds (Crisis) - Upper,All Bed Occupancy Rate,ICU Bed Occupancy Rate,Population,Population (20+),Population (65+),Staffed All Beds [Per 1000 People],Staffed All Beds [Per 1000 Adults (20+)],Staffed All Beds [Per 1000 Elderly (65+)],Staffed ICU Beds [Per 1000 People],Staffed ICU Beds [Per 1000 Adults (20+)],Staffed ICU Beds [Per 1000 Elderly (65+)],Licensed All Beds [Per 1000 People],Licensed All Beds [Per 1000 Adults (20+)],Licensed All Beds [Per 1000 Elderly (65+)],Estimated Beds Available (Conventional) [Per 1000 People],Estimated Beds Available (Conventional) [Per 1000 Adults (20+)],Estimated Beds Available (Conventional) [Per 1000 Elderly (65+)],Estimated Additional Ventilators Required (Conventional) [Per 1000 People],Estimated Additional Ventilators Required (Conventional) [Per 1000 Adults (20+)],Estimated Additional Ventilators Required (Conventional) [Per 1000 Elderly (65+)],Physicians Required to Staff Beds (Conventional) - Lower [Per 1000 People],Physicians Required to Staff Beds (Conventional) - Lower [Per 1000 Adults (20+)],Physicians Required to Staff Beds (Conventional) - Lower [Per 1000 Elderly (65+)],Physicians Required to Staff Beds (Conventional) - Upper [Per 1000 People],Physicians Required to Staff Beds (Conventional) - Upper [Per 1000 Adults (20+)],Physicians Required to Staff Beds (Conventional) - Upper [Per 1000 Elderly (65+)],Respiratory Therapists Required to Staff Beds (Conventional) - Lower [Per 1000 People],Respiratory Therapists Required to Staff Beds (Conventional) - Lower [Per 1000 Adults (20+)],Respiratory Therapists Required to Staff Beds (Conventional) - Lower [Per 1000 Elderly (65+)],Respiratory Therapists Required to Staff Beds (Conventional) - Upper [Per 1000 People],Respiratory Therapists Required to Staff Beds (Conventional) - Upper [Per 1000 Adults (20+)],Respiratory Therapists Required to Staff Beds (Conventional) - Upper [Per 1000 Elderly (65+)],Critical Care Nurses Required to Staff Beds (Conventional) - Lower [Per 1000 People],Critical Care Nurses Required to Staff Beds (Conventional) - Lower [Per 1000 Adults (20+)],Critical Care Nurses Required to Staff Beds (Conventional) - Lower [Per 1000 Elderly (65+)],Critical Care Nurses Required to Staff Beds (Conventional) - Upper [Per 1000 People],Critical Care Nurses Required to Staff Beds (Conventional) - Upper [Per 1000 Adults (20+)],Critical Care Nurses Required to Staff Beds (Conventional) - Upper [Per 1000 Elderly (65+)],Estimated Beds Available (Contingency) [Per 1000 People],Estimated Beds Available (Contingency) [Per 1000 Adults (20+)],Estimated Beds Available (Contingency) [Per 1000 Elderly (65+)],Estimated Additional Ventilators Required (Contingency) [Per 1000 People],Estimated Additional Ventilators Required (Contingency) [Per 1000 Adults (20+)],Estimated Additional Ventilators Required (Contingency) [Per 1000 Elderly (65+)],Physicians Required to Staff Beds (Contingency) - Lower [Per 1000 People],Physicians Required to Staff Beds (Contingency) - Lower [Per 1000 Adults (20+)],Physicians Required to Staff Beds (Contingency) - Lower [Per 1000 Elderly (65+)],Physicians Required to Staff Beds (Contingency) - Upper [Per 1000 People],Physicians Required to Staff Beds (Contingency) - Upper [Per 1000 Adults (20+)],Physicians Required to Staff Beds (Contingency) - Upper [Per 1000 Elderly (65+)],Respiratory Therapists Required to Staff Beds (Contingency) - Lower [Per 1000 People],Respiratory Therapists Required to Staff Beds (Contingency) - Lower [Per 1000 Adults (20+)],Respiratory Therapists Required to Staff Beds (Contingency) - Lower [Per 1000 Elderly (65+)],Respiratory Therapists Required to Staff Beds (Contingency) - Upper [Per 1000 People],Respiratory Therapists Required to Staff Beds (Contingency) - Upper [Per 1000 Adults (20+)],Respiratory Therapists Required to Staff Beds (Contingency) - Upper [Per 1000 Elderly (65+)],Critical Care Nurses Required to Staff Beds (Contingency) - Lower [Per 1000 People],Critical Care Nurses Required to Staff Beds (Contingency) - Lower [Per 1000 Adults (20+)],Critical Care Nurses Required to Staff Beds (Contingency) - Lower [Per 1000 Elderly (65+)],Critical Care Nurses Required to Staff Beds (Contingency) - Upper [Per 1000 People],Critical Care Nurses Required to Staff Beds (Contingency) - Upper [Per 1000 Adults (20+)],Critical Care Nurses Required to Staff Beds (Contingency) - Upper [Per 1000 Elderly (65+)],Estimated Beds Available (Crisis) [Per 1000 People],Estimated Beds Available (Crisis) [Per 1000 Adults (20+)],Estimated Beds Available (Crisis) [Per 1000 Elderly (65+)],Estimated Additional Ventilators Required (Crisis) [Per 1000 People],Estimated Additional Ventilators Required (Crisis) [Per 1000 Adults (20+)],Estimated Additional Ventilators Required (Crisis) [Per 1000 Elderly (65+)],Physicians Required to Staff Beds (Crisis) - Lower [Per 1000 People],Physicians Required to Staff Beds (Crisis) - Lower [Per 1000 Adults (20+)],Physicians Required to Staff Beds (Crisis) - Lower [Per 1000 Elderly (65+)],Physicians Required to Staff Beds (Crisis) - Upper [Per 1000 People],Physicians Required to Staff Beds (Crisis) - Upper [Per 1000 Adults (20+)],Physicians Required to Staff Beds (Crisis) - Upper [Per 1000 Elderly (65+)],Respiratory Therapists Required to Staff Beds (Crisis) - Lower [Per 1000 People],Respiratory Therapists Required to Staff Beds (Crisis) - Lower [Per 1000 Adults (20+)],Respiratory Therapists Required to Staff Beds (Crisis) - Lower [Per 1000 Elderly (65+)],Respiratory Therapists Required to Staff Beds (Crisis) - Upper [Per 1000 People],Respiratory Therapists Required to Staff Beds (Crisis) - Upper [Per 1000 Adults (20+)],Respiratory Therapists Required to Staff Beds (Crisis) - Upper [Per 1000 Elderly (65+)],Critical Care Nurses Required to Staff Beds (Crisis) - Lower [Per 1000 People],Critical Care Nurses Required to Staff Beds (Crisis) - Lower [Per 1000 Adults (20+)],Critical Care Nurses Required to Staff Beds (Crisis) - Lower [Per 1000 Elderly (65+)],Critical Care Nurses Required to Staff Beds (Crisis) - Upper [Per 1000 People],Critical Care Nurses Required to Staff Beds (Crisis) - Upper [Per 1000 Adults (20+)],Critical Care Nurses Required to Staff Beds (Crisis) - Upper [Per 1000 Elderly (65+)]
PA- PHILADELPHIA,13457.0,1266.0,15466.0,410,0,69,69,70,73,133,133,1311,0,70,78,79,88,186,186,4976,1011,75,75,191,275,1059,1059,0.67,0.68,3829880.743867748,2900323.0168607663,601583.0205487661,3.514,4.64,22.369,0.331,0.437,2.104,4.038,5.333,25.709,0.107,0.141,0.682,0.0,0.0,0.0,0.018,0.024,0.115,0.018,0.024,0.115,0.018,0.024,0.116,0.019,0.025,0.121,0.035,0.046,0.221,0.035,0.046,0.221,0.342,0.452,2.179,0.0,0.0,0.0,0.018,0.024,0.116,0.02,0.027,0.13,0.021,0.027,0.131,0.023,0.03,0.146,0.049,0.064,0.309,0.049,0.064,0.309,1.299,1.716,8.272,0.264,0.349,1.681,0.02,0.026,0.125,0.02,0.026,0.125,0.05,0.066,0.317,0.072,0.095,0.457,0.277,0.365,1.76,0.277,0.365,1.76
PA- PITTSBURGH,11113.0,1051.0,13305.0,390,0,61,61,61,62,111,111,1257,0,61,65,66,71,164,164,5517,1227,75,75,236,347,1386,1386,0.57,0.63,2778950.1815480986,2182199.465685361,561803.4984295277,3.999,5.093,19.781,0.378,0.482,1.871,4.788,6.097,23.683,0.14,0.179,0.694,0.0,0.0,0.0,0.022,0.028,0.109,0.022,0.028,0.109,0.022,0.028,0.109,0.022,0.028,0.11,0.04,0.051,0.198,0.04,0.051,0.198,0.452,0.576,2.237,0.0,0.0,0.0,0.022,0.028,0.109,0.023,0.03,0.116,0.024,0.03,0.117,0.026,0.033,0.126,0.059,0.075,0.292,0.059,0.075,0.292,1.985,2.528,9.82,0.442,0.562,2.184,0.027,0.034,0.133,0.027,0.034,0.133,0.085,0.108,0.42,0.125,0.159,0.618,0.499,0.635,2.467,0.499,0.635,2.467
PA- READING,1542.0,109.0,1863.0,51,0,9,9,9,9,17,17,163,0,9,9,9,11,23,23,604,56,10,10,22,32,118,118,0.69,0.53,601909.6249038904,454995.7515038207,107410.55652870002,2.562,3.389,14.356,0.181,0.24,1.015,3.095,4.095,17.345,0.085,0.112,0.475,0.0,0.0,0.0,0.015,0.02,0.084,0.015,0.02,0.084,0.015,0.02,0.084,0.015,0.02,0.084,0.028,0.037,0.158,0.028,0.037,0.158,0.271,0.358,1.518,0.0,0.0,0.0,0.015,0.02,0.084,0.015,0.02,0.084,0.015,0.02,0.084,0.018,0.024,0.102,0.038,0.051,0.214,0.038,0.051,0.214,1.003,1.327,5.623,0.093,0.123,0.521,0.017,0.022,0.093,0.017,0.022,0.093,0.037,0.048,0.205,0.053,0.07,0.298,0.196,0.259,1.099,0.196,0.259,1.099
PA- SAYRE,444.0,62.0,448.0,26,0,6,6,6,6,8,8,81,0,6,6,6,6,10,10,181,7,6,6,10,13,47,47,0.59,0.57,211310.53788440305,162600.05353068528,44006.016261639095,2.101,2.731,10.09,0.293,0.381,1.409,2.12,2.755,10.18,0.123,0.16,0.591,0.0,0.0,0.0,0.028,0.037,0.136,0.028,0.037,0.136,0.028,0.037,0.136,0.028,0.037,0.136,0.038,0.049,0.182,0.038,0.049,0.182,0.383,0.498,1.841,0.0,0.0,0.0,0.028,0.037,0.136,0.028,0.037,0.136,0.028,0.037,0.136,0.028,0.037,0.136,0.047,0.062,0.227,0.047,0.062,0.227,0.857,1.113,4.113,0.033,0.043,0.159,0.028,0.037,0.136,0.028,0.037,0.136,0.047,0.062,0.227,0.062,0.08,0.295,0.222,0.289,1.068,0.222,0.289,1.068
PA- SCRANTON,956.0,65.0,1121.0,30,0,7,7,7,7,10,10,97,0,7,7,7,7,15,15,467,95,7,7,18,28,106,106,0.59,0.53,308574.4434199728,240468.6817519103,64805.59286038736,3.098,3.976,14.752,0.211,0.27,1.003,3.633,4.662,17.298,0.097,0.125,0.463,0.0,0.0,0.0,0.023,0.029,0.108,0.023,0.029,0.108,0.023,0.029,0.108,0.023,0.029,0.108,0.032,0.042,0.154,0.032,0.042,0.154,0.314,0.403,1.497,0.0,0.0,0.0,0.023,0.029,0.108,0.023,0.029,0.108,0.023,0.029,0.108,0.023,0.029,0.108,0.049,0.062,0.231,0.049,0.062,0.231,1.513,1.942,7.206,0.308,0.395,1.466,0.023,0.029,0.108,0.023,0.029,0.108,0.058,0.075,0.278,0.091,0.116,0.432,0.344,0.441,1.636,0.344,0.441,1.636
PA- WILKES-BARRE,826.0,55.0,1046.0,19,0,6,6,6,6,9,9,62,0,6,6,7,7,12,12,389,140,7,7,14,21,85,85,0.63,0.65,225806.03808020274,175538.92543052245,44764.405856426645,3.658,4.706,18.452,0.244,0.313,1.229,4.632,5.959,23.367,0.084,0.108,0.424,0.0,0.0,0.0,0.027,0.034,0.134,0.027,0.034,0.134,0.027,0.034,0.134,0.027,0.034,0.134,0.04,0.051,0.201,0.04,0.051,0.201,0.275,0.353,1.385,0.0,0.0,0.0,0.027,0.034,0.134,0.027,0.034,0.134,0.031,0.04,0.156,0.031,0.04,0.156,0.053,0.068,0.268,0.053,0.068,0.268,1.723,2.216,8.69,0.62,0.798,3.127,0.031,0.04,0.156,0.031,0.04,0.156,0.062,0.08,0.313,0.093,0.12,0.469,0.376,0.484,1.899,0.376,0.484,1.899
PA- YORK,808.0,70.0,966.0,8,0,6,6,6,6,6,6,26,0,6,6,6,6,6,6,298,149,6,6,11,16,63,63,0.71,0.88,431227.68711317895,326201.52062941453,76147.1897196081,1.874,2.477,10.611,0.162,0.215,0.919,2.24,2.961,12.686,0.019,0.025,0.105,0.0,0.0,0.0,0.014,0.018,0.079,0.014,0.018,0.079,0.014,0.018,0.079,0.014,0.018,0.079,0.014,0.018,0.079,0.014,0.018,0.079,0.06,0.08,0.341,0.0,0.0,0.0,0.014,0.018,0.079,0.014,0.018,0.079,0.014,0.018,0.079,0.014,0.018,0.079,0.014,0.018,0.079,0.014,0.018,0.079,0.691,0.914,3.913,0.346,0.457,1.957,0.014,0.018,0.079,0.014,0.018,0.079,0.026,0.034,0.144,0.037,0.049,0.21,0.146,0.193,0.827,0.146,0.193,0.827
RI- PROVIDENCE,3244.0,293.0,3788.0,84,0,18,18,18,18,26,26,274,0,18,18,18,19,34,34,1558,535,24,24,71,108,418,418,0.6,0.71,1245723.110071194,961074.9940346379,211663.85427285635,2.604,3.375,15.326,0.235,0.305,1.384,3.041,3.941,17.896,0.067,0.087,0.397,0.0,0.0,0.0,0.014,0.019,0.085,0.014,0.019,0.085,0.014,0.019,0.085,0.014,0.019,0.085,0.021,0.027,0.123,0.021,0.027,0.123,0.22,0.285,1.295,0.0,0.0,0.0,0.014,0.019,0.085,0.014,0.019,0.085,0.014,0.019,0.085,0.015,0.02,0.09,0.027,0.035,0.161,0.027,0.035,0.161,1.251,1.621,7.361,0.429,0.557,2.528,0.019,0.025,0.113,0.019,0.025,0.113,0.057,0.074,0.335,0.087,0.112,0.51,0.336,0.435,1.975,0.336,0.435,1.975
SC- CHARLESTON,3022.0,329.0,3494.0,107,0,19,19,19,19,31,31,348,0,19,20,20,22,48,48,1390,375,22,22,62,91,358,358,0.56,0.67,1081216.1961315004,829263.7386070061,193557.02760822434,2.795,3.644,15.613,0.304,0.397,1.7,3.232,4.213,18.052,0.099,0.129,0.553,0.0,0.0,0.0,0.018,0.023,0.098,0.018,0.023,0.098,0.018,0.023,0.098,0.018,0.023,0.098,0.029,0.037,0.16,0.029,0.037,0.16,0.322,0.42,1.798,0.0,0.0,0.0,0.018,0.023,0.098,0.018,0.024,0.103,0.018,0.024,0.103,0.02,0.027,0.114,0.044,0.058,0.248,0.044,0.058,0.248,1.286,1.676,7.181,0.347,0.452,1.937,0.02,0.027,0.114,0.02,0.027,0.114,0.057,0.075,0.32,0.084,0.11,0.47,0.331,0.432,1.85,0.331,0.432,1.85
SC- COLUMBIA,3924.0,362.0,4649.0,114,0,22,22,22,22,32,32,368,0,22,22,22,22,46,46,1551,344,24,24,60,84,339,339,0.66,0.68,1277518.3117779384,956396.8124574523,209281.39864446103,3.072,4.103,18.75,0.283,0.379,1.73,3.639,4.861,22.214,0.089,0.119,0.545,0.0,0.0,0.0,0.017,0.023,0.105,0.017,0.023,0.105,0.017,0.023,0.105,0.017,0.023,0.105,0.025,0.033,0.153,0.025,0.033,0.153,0.288,0.385,1.758,0.0,0.0,0.0,0.017,0.023,0.105,0.017,0.023,0.105,0.017,0.023,0.105,0.017,0.023,0.105,0.036,0.048,0.22,0.036,0.048,0.22,1.214,1.622,7.411,0.269,0.36,1.644,0.019,0.025,0.115,0.019,0.025,0.115,0.047,0.063,0.287,0.066,0.088,0.401,0.265,0.354,1.62,0.265,0.354,1.62
SC- FLORENCE,1447.0,140.0,1595.0,45,0,11,11,11,11,15,15,142,0,11,11,11,12,21,21,745,115,14,14,36,53,204,204,0.53,0.68,484369.4954895424,370054.08531812934,96152.00824529554,2.987,3.91,15.049,0.289,0.378,1.456,3.293,4.31,16.588,0.093,0.122,0.468,0.0,0.0,0.0,0.023,0.03,0.114,0.023,0.03,0.114,0.023,0.03,0.114,0.023,0.03,0.114,0.031,0.041,0.156,0.031,0.041,0.156,0.293,0.384,1.477,0.0,0.0,0.0,0.023,0.03,0.114,0.023,0.03,0.114,0.023,0.03,0.114,0.025,0.032,0.125,0.043,0.057,0.218,0.043,0.057,0.218,1.538,2.013,7.748,0.237,0.311,1.196,0.029,0.038,0.146,0.029,0.038,0.146,0.074,0.097,0.374,0.109,0.143,0.551,0.421,0.551,2.122,0.421,0.551,2.122
SC- GREENVILLE,2321.0,226.0,2838.0,59,0,19,19,19,19,22,22,190,0,19,19,19,19,31,31,943,172,19,19,41,57,212,212,0.64,0.74,956046.0980247066,717647.043697736,163886.196235377,2.428,3.234,14.162,0.236,0.315,1.379,2.968,3.955,17.317,0.062,0.082,0.36,0.0,0.0,0.0,0.02,0.026,0.116,0.02,0.026,0.116,0.02,0.026,0.116,0.02,0.026,0.116,0.023,0.031,0.134,0.023,0.031,0.134,0.199,0.265,1.159,0.0,0.0,0.0,0.02,0.026,0.116,0.02,0.026,0.116,0.02,0.026,0.116,0.02,0.026,0.116,0.032,0.043,0.189,0.032,0.043,0.189,0.986,1.314,5.754,0.18,0.24,1.05,0.02,0.026,0.116,0.02,0.026,0.116,0.043,0.057,0.25,0.06,0.079,0.348,0.222,0.295,1.294,0.222,0.295,1.294
SC- SPARTANBURG,830.0,85.0,1187.0,42,0,7,7,7,7,15,15,131,0,7,7,7,8,22,22,472,8,8,8,23,34,134,134,0.7,0.5,433828.50564024324,324172.40748057835,74364.21666908204,1.913,2.56,11.161,0.196,0.262,1.143,2.736,3.662,15.962,0.097,0.13,0.565,0.0,0.0,0.0,0.016,0.022,0.094,0.016,0.022,0.094,0.016,0.022,0.094,0.016,0.022,0.094,0.035,0.046,0.202,0.035,0.046,0.202,0.302,0.404,1.762,0.0,0.0,0.0,0.016,0.022,0.094,0.016,0.022,0.094,0.016,0.022,0.094,0.018,0.025,0.108,0.051,0.068,0.296,0.051,0.068,0.296,1.088,1.456,6.347,0.018,0.025,0.108,0.018,0.025,0.108,0.018,0.025,0.108,0.053,0.071,0.309,0.078,0.105,0.457,0.309,0.413,1.802,0.309,0.413,1.802
SD- RAPID CITY,680.0,46.0,743.0,21,0,14,14,14,14,16,16,69,0,14,14,14,15,19,19,406,181,15,15,22,31,120,120,0.43,0.53,222943.67702654394,167225.6215983947,42019.27592135692,3.05,4.066,16.183,0.206,0.275,1.095,3.333,4.443,17.682,0.094,0.126,0.5,0.0,0.0,0.0,0.063,0.084,0.333,0.063,0.084,0.333,0.063,0.084,0.333,0.063,0.084,0.333,0.072,0.096,0.381,0.072,0.096,0.381,0.309,0.413,1.642,0.0,0.0,0.0,0.063,0.084,0.333,0.063,0.084,0.333,0.063,0.084,0.333,0.067,0.09,0.357,0.085,0.114,0.452,0.085,0.114,0.452,1.821,2.428,9.662,0.812,1.082,4.308,0.067,0.09,0.357,0.067,0.09,0.357,0.099,0.132,0.524,0.139,0.185,0.738,0.538,0.718,2.856,0.538,0.718,2.856
SD- SIOUX FALLS,2642.0,103.0,3079.0,52,0,66,66,66,66,72,72,165,0,66,66,66,66,81,81,1788,1158,67,67,104,153,601,601,0.4,0.5,823358.9018538556,597116.0553487937,141035.56448210456,3.209,4.425,18.733,0.125,0.172,0.73,3.74,5.156,21.831,0.063,0.087,0.369,0.0,0.0,0.0,0.08,0.111,0.468,0.08,0.111,0.468,0.08,0.111,0.468,0.08,0.111,0.468,0.087,0.121,0.511,0.087,0.121,0.511,0.2,0.276,1.17,0.0,0.0,0.0,0.08,0.111,0.468,0.08,0.111,0.468,0.08,0.111,0.468,0.08,0.111,0.468,0.098,0.136,0.574,0.098,0.136,0.574,2.172,2.994,12.678,1.406,1.939,8.211,0.081,0.112,0.475,0.081,0.112,0.475,0.126,0.174,0.737,0.186,0.256,1.085,0.73,1.007,4.261,0.73,1.007,4.261
TN- CHATTANOOGA,2215.0,233.0,2321.0,55,0,13,13,13,13,16,16,177,0,13,13,13,13,22,22,702,223,13,13,26,37,139,139,0.69,0.76,725771.5746212605,554579.5796988368,130528.88341492202,3.052,3.994,16.969,0.321,0.42,1.785,3.198,4.185,17.782,0.076,0.099,0.421,0.0,0.0,0.0,0.018,0.023,0.1,0.018,0.023,0.1,0.018,0.023,0.1,0.018,0.023,0.1,0.022,0.029,0.123,0.022,0.029,0.123,0.244,0.319,1.356,0.0,0.0,0.0,0.018,0.023,0.1,0.018,0.023,0.1,0.018,0.023,0.1,0.018,0.023,0.1,0.03,0.04,0.169,0.03,0.04,0.169,0.967,1.266,5.378,0.307,0.402,1.708,0.018,0.023,0.1,0.018,0.023,0.1,0.036,0.047,0.199,0.051,0.067,0.283,0.192,0.251,1.065,0.192,0.251,1.065
TN- JACKSON,1503.0,131.0,1803.0,65,0,15,15,15,16,26,26,207,0,16,17,17,18,36,36,924,219,17,17,51,71,278,278,0.51,0.51,325624.73197125515,244318.48711156085,61107.098212284014,4.616,6.152,24.596,0.402,0.536,2.144,5.537,7.38,29.506,0.2,0.266,1.064,0.0,0.0,0.0,0.046,0.061,0.245,0.046,0.061,0.245,0.046,0.061,0.245,0.049,0.065,0.262,0.08,0.106,0.425,0.08,0.106,0.425,0.636,0.847,3.387,0.0,0.0,0.0,0.049,0.065,0.262,0.052,0.07,0.278,0.052,0.07,0.278,0.055,0.074,0.295,0.111,0.147,0.589,0.111,0.147,0.589,2.838,3.782,15.121,0.673,0.896,3.584,0.052,0.07,0.278,0.052,0.07,0.278,0.157,0.209,0.835,0.218,0.291,1.162,0.854,1.138,4.549,0.854,1.138,4.549
TN- JOHNSON CITY,846.0,94.0,918.0,38,0,7,7,7,7,11,11,124,0,7,7,7,8,16,16,369,41,7,7,16,23,85,85,0.62,0.59,277135.26873001695,218321.05908580078,53904.37919728819,3.053,3.875,15.694,0.339,0.431,1.744,3.312,4.205,17.03,0.137,0.174,0.705,0.0,0.0,0.0,0.025,0.032,0.13,0.025,0.032,0.13,0.025,0.032,0.13,0.025,0.032,0.13,0.04,0.05,0.204,0.04,0.05,0.204,0.447,0.568,2.3,0.0,0.0,0.0,0.025,0.032,0.13,0.025,0.032,0.13,0.025,0.032,0.13,0.029,0.037,0.148,0.058,0.073,0.297,0.058,0.073,0.297,1.331,1.69,6.845,0.148,0.188,0.761,0.025,0.032,0.13,0.025,0.032,0.13,0.058,0.073,0.297,0.083,0.105,0.427,0.307,0.389,1.577,0.307,0.389,1.577
TN- KINGSPORT,1514.0,181.0,1874.0,72,0,16,16,16,16,27,27,229,0,16,16,17,18,42,42,828,112,18,18,42,61,238,238,0.53,0.6,458151.238650281,361038.94826836424,99040.29254662013,3.305,4.193,15.287,0.395,0.501,1.828,4.09,5.191,18.922,0.157,0.199,0.727,0.0,0.0,0.0,0.035,0.044,0.162,0.035,0.044,0.162,0.035,0.044,0.162,0.035,0.044,0.162,0.059,0.075,0.273,0.059,0.075,0.273,0.5,0.634,2.312,0.0,0.0,0.0,0.035,0.044,0.162,0.035,0.044,0.162,0.037,0.047,0.172,0.039,0.05,0.182,0.092,0.116,0.424,0.092,0.116,0.424,1.807,2.293,8.36,0.244,0.31,1.131,0.039,0.05,0.182,0.039,0.05,0.182,0.092,0.116,0.424,0.133,0.169,0.616,0.519,0.659,2.403,0.519,0.659,2.403
TN- KNOXVILLE,3191.0,358.0,4091.0,105,0,29,29,29,29,37,37,339,0,29,29,29,30,49,49,1671,436,33,33,76,116,449,449,0.57,0.7,1441901.3481203045,1108738.4744717076,273587.0339783086,2.213,2.878,11.664,0.248,0.323,1.309,2.837,3.69,14.953,0.073,0.095,0.384,0.0,0.0,0.0,0.02,0.026,0.106,0.02,0.026,0.106,0.02,0.026,0.106,0.02,0.026,0.106,0.026,0.033,0.135,0.026,0.033,0.135,0.235,0.306,1.239,0.0,0.0,0.0,0.02,0.026,0.106,0.02,0.026,0.106,0.02,0.026,0.106,0.021,0.027,0.11,0.034,0.044,0.179,0.034,0.044,0.179,1.159,1.507,6.108,0.302,0.393,1.594,0.023,0.03,0.121,0.023,0.03,0.121,0.053,0.069,0.278,0.08,0.105,0.424,0.311,0.405,1.641,0.311,0.405,1.641
TN- MEMPHIS,5968.0,423.0,7289.0,106,0,41,41,41,41,51,51,341,0,41,41,41,41,60,60,3096,1022,55,55,153,221,868,868,0.57,0.75,1769880.4192437339,1294195.8550487475,263656.2649118085,3.372,4.611,22.636,0.239,0.327,1.604,4.118,5.632,27.646,0.06,0.082,0.402,0.0,0.0,0.0,0.023,0.032,0.156,0.023,0.032,0.156,0.023,0.032,0.156,0.023,0.032,0.156,0.029,0.039,0.193,0.029,0.039,0.193,0.193,0.263,1.293,0.0,0.0,0.0,0.023,0.032,0.156,0.023,0.032,0.156,0.023,0.032,0.156,0.023,0.032,0.156,0.034,0.046,0.228,0.034,0.046,0.228,1.749,2.392,11.743,0.577,0.79,3.876,0.031,0.042,0.209,0.031,0.042,0.209,0.086,0.118,0.58,0.125,0.171,0.838,0.49,0.671,3.292,0.49,0.671,3.292
TN- NASHVILLE,8335.0,1040.0,10515.0,263,0,68,68,68,70,94,94,854,0,68,70,70,73,125,125,4211,1427,82,82,212,307,1207,1207,0.58,0.74,3104220.0307156094,2307446.380713179,451451.7195054646,2.685,3.612,18.463,0.335,0.451,2.304,3.387,4.557,23.292,0.085,0.114,0.583,0.0,0.0,0.0,0.022,0.029,0.151,0.022,0.029,0.151,0.022,0.029,0.151,0.023,0.03,0.155,0.03,0.041,0.208,0.03,0.041,0.208,0.275,0.37,1.892,0.0,0.0,0.0,0.022,0.029,0.151,0.023,0.03,0.155,0.023,0.03,0.155,0.024,0.032,0.162,0.04,0.054,0.277,0.04,0.054,0.277,1.357,1.825,9.328,0.46,0.618,3.161,0.026,0.036,0.182,0.026,0.036,0.182,0.068,0.092,0.47,0.099,0.133,0.68,0.389,0.523,2.674,0.389,0.523,2.674
TX- ABILENE,1013.0,83.0,1521.0,45,0,16,16,16,16,25,25,144,0,16,17,17,19,33,33,811,244,19,19,42,62,242,242,0.46,0.46,304547.0585607441,225059.0987590292,54223.34863617622,3.326,4.501,18.682,0.273,0.369,1.531,4.994,6.758,28.051,0.148,0.2,0.83,0.0,0.0,0.0,0.053,0.071,0.295,0.053,0.071,0.295,0.053,0.071,0.295,0.053,0.071,0.295,0.082,0.111,0.461,0.082,0.111,0.461,0.473,0.64,2.656,0.0,0.0,0.0,0.053,0.071,0.295,0.056,0.076,0.314,0.056,0.076,0.314,0.062,0.084,0.35,0.108,0.147,0.609,0.108,0.147,0.609,2.663,3.603,14.957,0.801,1.084,4.5,0.062,0.084,0.35,0.062,0.084,0.35,0.138,0.187,0.775,0.204,0.275,1.143,0.795,1.075,4.463,0.795,1.075,4.463
TX- AMARILLO,1336.0,114.0,1536.0,38,0,23,23,23,23,27,27,122,0,23,23,23,23,34,34,842,405,24,24,46,72,272,272,0.44,0.66,450558.30831561756,320483.34094103903,65712.74939963507,2.965,4.169,20.331,0.253,0.356,1.735,3.409,4.793,23.374,0.084,0.119,0.578,0.0,0.0,0.0,0.051,0.072,0.35,0.051,0.072,0.35,0.051,0.072,0.35,0.051,0.072,0.35,0.06,0.084,0.411,0.06,0.084,0.411,0.271,0.381,1.857,0.0,0.0,0.0,0.051,0.072,0.35,0.051,0.072,0.35,0.051,0.072,0.35,0.051,0.072,0.35,0.075,0.106,0.517,0.075,0.106,0.517,1.869,2.627,12.813,0.899,1.264,6.163,0.053,0.075,0.365,0.053,0.075,0.365,0.102,0.144,0.7,0.16,0.225,1.096,0.604,0.849,4.139,0.604,0.849,4.139
