adm1_code,adm0_a3,population,density,min,max,mean,median,mode,stddev
FRA-5277,FRA,370188,0,0.022500394519725582,49.129266357421876,0.3711578852306064,0.022500394519725582,0.16121128400594853,1.3383667279456957
RUS-2371,RUS,5299888,0,0.004783387523228543,53.698664231733844,0.4410023534215981,0.004783387523228543,0.08429483736753948,1.8588479871469439
SEN-767,SEN,736523,0,0.01865079609515444,17.016735076904297,0.2014889615668741,0.01865079609515444,0.059487338472089604,0.42970385665695754
ROU-299,ROU,525157,0,0.013361449857863287,47.56176908810934,0.4737655586153199,0.013361449857863287,0.1410642970981784,2.0987745531223343
AFG-1766,AFG,969463,0,0.018470946794316215,56.33402442932129,0.377523653915133,0.018470946794316215,0.21528091194827934,1.1049306354425141
BMU-5137,BMU,0,0,null,null,null,null,null,null
FRA-5293,FRA,812233,0,0.0025078062004683047,76.7980473836263,0.8657597868724234,0.0025078062004683047,0.27774478275583847,2.7536714529983684
EGY-1556,EGY,399010,0,0.0,105.99410247802734,0.0161786843694335,0.0,0.005714355454273819,0.4228845328543757
IRL-716,IRL,95761,0,0.009818833693861962,94.29019165039062,0.2425382411723722,0.009818833693861962,0.07321342790054819,1.4275199396649938
SVN-263,SVN,6036,0,0.1958687384280243,7.310855229695638,0.9232461585279503,0.539264297298328,0.3602346416613828,0.8855864068699373
SVN-972,SVN,6278,0,0.05449761259994464,11.179121017456055,0.5560734705827435,0.24731620857458256,0.1687522629248975,0.8210865254545296
ITA-5422,ITA,4306696,0,0.0,6815.14599609375,5.2084598782991245,0.0,0.5301827228199096,25.54543793342512
BEL-2,BEL,1432681,0,0.03686630895191973,47.72779846191406,1.9669966631813294,0.03686630895191973,0.32981689338176773,3.669733359964095
KGZ-1119,KGZ,487058,0,0.004545566253364086,18.22055435180664,0.1899236699815277,0.004545566253364086,0.05738664983808781,0.4939893864363383
LSO-1205,LSO,119485,0,3.9016074700899694E-4,14.028998851776123,0.3046949464303419,0.11842678524856222,0.1386038713066655,0.3942003665519834
UGA-3366,UGA,251460,0,0.09587498009204865,46.7900505065918,2.627288457602853,2.2390554520297306,0.41719901852248176,2.4158076766331615
MRT-2783,MRT,61281,0,0.0,19.795163290841238,0.001849204186759137,0.0,3.4573350176485306E-4,0.0935056674663048
IRN-3219,IRN,4690722,0,0.021107771678665253,25.765252590179443,0.5410982161014941,0.021107771678665253,0.14780961130286402,1.6774711958424267
BRA-613,BRA,11399132,0,0.0015633537968406913,1080.002197265625,0.4520949804193939,0.0015633537968406913,0.07663168952998499,4.428835031974137
USG+00?,USG,472,0,0.052136799320578575,1.1018407940864563,0.4573319477046275,0.39209953898733285,0.06051903221719336,0.3300536382814701
GBR-2085,GBR,64058,0,0.03162842951714993,45.66523742675781,0.4836820671518237,0.03162842951714993,0.156856966305602,1.6882057780018478
NOR-922,NOR,160268,0,7.5850074603054E-4,4.437492688496907,0.048821235129766154,7.5850074603054E-4,0.010670052966418531,0.2535248324511618
CHE-3423,CHE,293699,0,0.12600840543996347,67.22586669921876,3.067871345185577,0.12600840543996347,0.48055737533367004,6.104123830419833
URY-9,URY,55836,0,3.071598281246185E-5,120.02714538574219,0.04366939141047031,3.071598281246185E-5,0.003975443385809172,1.1041056670961753
THA-417,THA,1808755,3,0.7970892317367323,217.85529073079428,25.23445183129851,11.335541623173611,2.7066057761500963,31.449142940199497
SWE-180,SWE,220706,0,0.002441336400806904,35.929710388183594,0.09592207122465167,0.002441336400806904,0.02527252982475011,0.6361164820919346
HUN-4909,HUN,53104,0,0.01333205308765173,38.01506805419922,1.3495549831649691,0.01333205308765173,0.15910003246296336,4.0383864257403985
LBY-2970,LBY,485632,0,0.0016114292314557503,18.641651153564453,0.07196710380140262,0.0016114292314557503,0.014956092533753943,0.604332902247192
HUN-3159,HUN,102097,0,0.02036645483731488,22.618022918701172,0.1986920150244578,0.02036645483731488,0.07918742744591949,0.48791522841435664
TUR-3019,TUR,248021,0,0.005729012656956911,355.3550109863281,0.3506485425794774,0.005729012656956911,0.07095451208678774,4.756440411329607
ETH-3130,ETH,530831,0,0.004149010418194945,97.53336143493652,0.1762223349691029,0.004149010418194945,0.12875214144047786,1.2183787391491643
HTI-1362,HTI,875225,0,0.06365128026017683,120.57024002075195,2.7298000958287463,1.155277384741572,1.5200146039684466,4.129215839798615
EST-2352,EST,46132,0,6.692524828725838E-5,38.066475261341445,0.07426684421050994,6.692524828725838E-5,0.01763541253076823,1.132938082265445
MDG-5879,MDG,1087723,0,0.02328650749330808,39.455623626708984,0.38783340852205905,0.02328650749330808,0.23488087434134303,0.6860000962719163
CUB-1320,CUB,81285,0,0.020157124067559772,9.93646764755249,0.29621311636533654,0.020157124067559772,0.11310131269484922,0.7490669796503527
MNE-1506,MNE,18872,0,0.03156550376991596,5.845065116882324,0.6519113489433718,0.18687210609949415,0.08445593692231977,1.0330885481089869
ARG-1274,ARG,643918,0,4.025594733850018E-5,31.199633598327637,0.017903274603754786,4.025594733850018E-5,0.003084937456632281,0.4481815418567281
LCA-5084,LCA,13272,0,0.0,15.927419662475586,1.6019542131193014,0.6188774375918505,0.35273763390255836,2.3200171652200616
CPV-5056,CPV,18705,0,0.18700079846161383,4.15478515625,0.7662493213446177,0.5987182935072672,0.2461518516870049,0.6038273509651926
MHL-4968,MHL,0,0,null,null,null,null,null,null
UKR-286,UKR,1159688,0,0.007853280752897263,90.24346923828125,0.31002476083908215,0.007853280752897263,0.1089160501302826,1.7170205303956854
IND-3301,IND,5106770,0,0.15311425986389318,392.48291451590404,3.7372546765800196,0.15311425986389318,2.046817412660179,6.755148418611819
ITA-5465,ITA,927363,0,0.0,247.62916564941406,2.028403157041688,0.0,0.1806373799142532,6.848238512632047
NRU-4971,NRU,0,0,null,null,null,null,null,null
GBR-5701,GBR,206229,1,0.00939518678933382,313.96624755859375,5.736568153174012,0.00939518678933382,0.397259285469828,12.090702280849348
LVA-5797,LVA,5326,0,0.011872781380530327,1.320754587650299,0.04943989109832015,0.011872781380530327,0.022277440192989363,0.08663865325070387
KOS-5897,KOS,7715,0,0.0,1.5376750230789185,0.14803228016323763,0.09370819669568546,0.06939959046640598,0.12667983041922593
GRC-2949,GRC,323288,0,0.0018267112583530568,135.9187355041504,0.2467100101113998,0.0018267112583530568,0.11534496116955947,2.095668860592747
HRV-1608,HRV,106319,0,0.026118471154144833,9.765042812704182,0.37841266226848086,0.12823126593218656,0.12175733419114021,0.7507041447968175
NAM-3349,NAM,156581,0,8.669555117818042E-5,342.231689453125,0.012038690909387842,8.669555117818042E-5,0.004786528631934482,0.7041025038798874
BRA-1313,BRA,9795372,0,0.001518443390746051,1588.4681396484375,0.8538288591436922,0.001518443390746051,0.15383663181615925,9.25816284527579
THA-421,THA,825589,0,0.015692357785703114,47.1333122253418,1.2648021625624926,0.015692357785703114,0.29762890637577855,2.751795981292488
ITA-5424,ITA,160964,0,0.0,292.738037109375,0.3817054867948554,0.0,0.05175537134305304,3.299334349469851
NGA-2881,NGA,4531658,0,0.019726830534636974,120.28095245361328,1.142645239129907,0.019726830534636974,0.4794440132530142,3.282681266774998
SVN-984,SVN,5514,0,0.002522706073062744,7.601968288421631,0.16866537114200136,0.002522706073062744,0.024681213748429444,0.4381176613598767
BFA-2800,BFA,485220,0,0.08340601905943114,13.624816656112671,0.48119121608481163,0.2760975610901996,0.3068587561448503,0.5113376026026052
SVN-967,SVN,18364,0,0.1381934900546896,20.248001098632812,1.357344977265838,0.28548490718397695,0.1381934900546896,2.6857287198447453
RUS-2343,RUS,912444,0,0.0015211066929623485,78.64059066772461,0.09020830633356224,0.0015211066929623485,0.02498667065026323,1.1410781770082443
UKR-323,UKR,1542192,0,0.01718536973159673,53.949288845062256,0.3290498420846518,0.01718536973159673,0.12572617120281807,1.724809553784898
SVN-1049,SVN,3077,0,0.06675368559762421,5.6266865730285645,0.5350536253945759,0.2187941268566777,0.13926913562701004,0.7804238163334598
SYC-5221,SYC,1414,0,1.1779435873031616,20.018213272094727,6.370613265144932,4.730104446411133,3.123105227947235,4.187513957088851
SUR-70,SUR,37397,0,0.0012304559350013733,5.206406593322754,0.15165736371406938,0.0012304559350013733,0.01521464807610364,0.42504375631235847
JPN-3502,JPN,1452310,0,0.04080770164728165,132.61367797851562,3.7018048039675837,0.04080770164728165,0.5452681030911594,10.790741613527508
NAM-3338,NAM,85020,0,0.0,220.2545166015625,0.004051885028717035,0.0,0.0011105539842491562,0.33583201837111865
WSM-4990,WSM,17047,0,0.04133624371143399,8.679473241170248,0.6574334690494396,0.09465414109633977,0.09178117737947637,1.698218592267428
COL-1283,COL,131144,0,4.0785749982152246E-4,29.93596058800107,0.010350736934515877,4.0785749982152246E-4,0.008471574601369356,0.13942695372544478
CAF-802,CAF,142798,0,0.002116791975191411,14.631471633911133,0.06755472870153639,0.002116791975191411,0.024117018728209736,0.3324879211561002
MNE-1509,MNE,32103,0,0.027330991095648363,6.543485760688782,0.29131655944006224,0.027330991095648363,0.06611045083807626,0.6857624379582993
URY-13,URY,56344,0,2.0333976863184944E-5,66.33498764038086,0.03494391040419233,2.0333976863184944E-5,0.002997781343416423,0.8538250930032844
MYS-4833,MYS,90427,1,1.0170206867263352,42.88894271850586,9.853743930319965,7.6657770108825565,1.0170206867263352,7.513160674474261
ZMB-5511,ZMB,1177816,0,0.0,33.987213134765625,0.10324018668855539,0.0,0.08595226917682258,0.34905202940062796
SRB-1061,SRB,166605,0,0.017323868349194527,35.509262561798096,0.3267522148323896,0.017323868349194527,0.05897229767528587,1.617767047570831
BDI-2637,BDI,888520,0,1.2812825821319154,90.21991729736328,2.998324407399925,1.2812825821319154,1.8205347787316633,3.2194671196927978
TZA-3385,TZA,2455071,0,0.01611076939540605,241.4260482788086,0.5002850805981556,0.01611076939540605,0.3827396991143837,1.5966674849867826
FRA-5331,FRA,856789,0,0.01855831779539585,72.93487167358398,0.805260726641397,0.01855831779539585,0.2161578144350955,2.4701303694978667
THA-437,THA,885152,0,0.044601296385129295,33.118768310546876,0.5549260410008402,0.044601296385129295,0.27878165135549465,1.0195398570396814
MDA-1626,MDA,100856,0,0.029464773643888453,3.223752449143608,0.37294773346313614,0.15727447466228706,0.14215160108849476,0.42895678179345664
SVN-963,SVN,2769,0,0.036809412586317564,10.6698637008667,0.207691784836296,0.036809412586317564,0.036809412586317564,0.7661543403986024
DEU-1575,DEU,602861,1,0.3925342936363891,20.90674581025776,8.130563617697575,7.343560913487206,1.0207163551346616,6.1527837248264845
TUR-2282,TUR,561465,0,0.00728342030197382,113.9556172688802,0.42379634598572485,0.00728342030197382,0.08480466032489746,3.3245044140298976
ESP-5806,ESP,179025,0,0.006466209578017394,62.142127990722656,0.144085443556123,0.006466209578017394,0.03848256501783027,1.3895729192694142
MEX-2719,MEX,9503643,0,0.0,1507.3453369140625,0.9666436957641522,0.0,0.12530317537541405,10.773880762608682
MLT-5949,MLT,0,0,null,null,null,null,null,null
GHA-2173,GHA,2765610,0,0.11136987855037053,64.71853129069011,1.3118345403253329,0.11136987855037053,0.550362897323965,2.243807390571194
PHL-2561,PHL,831409,0,0.036044247448444366,872.8928833007812,4.589973504358973,0.036044247448444366,1.3826599941059623,9.842589354245355
NIC-644,NIC,417541,0,0.010746892126340557,11.555887540181478,0.13710650343070277,0.07742900438311975,0.10766863344754353,0.21775806364333167
UGA-3091,UGA,2657734,1,1.143583267378265,184.32361602783203,14.357671264088491,2.763782592202566,2.1373260406325394,23.72975388966243
TTO-58,TTO,191666,0,0.20878983980203691,21.079678535461426,2.242659468133866,1.305315564967358,0.29962265192560095,2.3844511866492364
GHA-2156,GHA,1212230,0,0.08645894727209112,41.001548767089844,1.170497606166607,0.5142170297723814,0.4017603096007942,1.6116081772092141
ITA-5418,ITA,335551,0,0.0,452.23291015625,1.737414100532929,0.0,0.2025168750097983,8.889656952308275
SGP-4871,SGP,1627512,14,0.046661650896751644,806.7044677734375,102.39794661161119,89.21345692242409,0.046661650896751644,110.48906076563537
ZMB-520,ZMB,3429911,0,0.012699889451746016,165.77699279785156,1.313306870452357,0.012699889451746016,0.15206433121183774,9.221880166877828
SWZ-537,SWZ,202078,0,0.02234920418384124,10.972381591796875,0.40104065856150917,0.2251129242158622,0.13877554019194524,0.4205186708661091
DZA-2165,DZA,726026,0,0.05404369905591011,94.77066802978516,2.101098585512136,0.05404369905591011,0.43310859428101467,6.156594442979749
GBR-2317,GBR,1459364,0,0.003558830693564428,216.68109130859375,2.3133965002938672,0.003558830693564428,0.28762560424839756,7.275791905999788
GBR-5688,GBR,289974,0,0.009044162929058075,164.18588256835938,4.300889432298456,0.009044162929058075,0.24326525628442933,8.948423548789146
KOS-5896,KOS,54679,0,0.08995486864676842,1.8225512504577637,0.9629956217524774,0.9342608524649609,0.9368286841687862,0.22660680469323202
HKG-5159,HKG,0,0,null,null,null,null,null,null
IDN-1232,IDN,4573413,0,0.23747102916240692,130.96070454915363,7.2389217393397844,2.265386492895374,2.9825726595102307,13.532166194826129
TZA-3357,TZA,3602511,0,0.0,229.97247314453125,2.3932087728389915,0.0,1.3214792591201554,7.3037798799616045
PRY-597,PRY,20994,0,1.2217893331290677E-4,1.0352804227308794,0.002119876897466232,1.2217893331290677E-4,0.0017027184499373133,0.006830373599783787
ISL-697,ISL,6878,0,4.779956500487867E-5,0.5404424369335175,0.0020086456921083098,4.779956500487867E-5,7.914601145624962E-4,0.012145922101051563
CYM+00?,CYM,0,0,null,null,null,null,null,null
NPL-1130,NPL,9068037,1,0.0,1093.754541015625,7.582528716769266,0.0,1.0863995433055593,56.36073645887095
SVK-1052,SVK,665043,0,0.024999785469844937,26.197839101155598,0.4022105463591908,0.024999785469844937,0.09844170112086428,1.4381331171782739
ITA-5405,ITA,404551,0,1.55317933806404E-5,795.3107299804688,1.6920290836530951,1.55317933806404E-5,0.05034840909435171,15.49752411970085
ISR-3055,ISR,2233150,1,0.8741627452295596,248.39133071899414,13.807125298663845,7.350878980701081,2.1910070769134777,14.498457942934197
MKD-3000,MKD,3313,0,0.00795123353600502,0.9995112419128418,0.1536273315357115,0.08561870245911868,0.07228012793334113,0.1596706909780647
NER-94,NER,1405824,2,0.2175130993127823,46.54767896517502,17.71228440911128,7.330103468546554,1.2559497478679291,17.033105087154176
KOR-2506,KOR,2422542,0,0.04503408350000867,101.52501169840495,1.5406166355620667,0.04503408350000867,0.23781397942044788,7.083742377516543
ESP-5841,ESP,356529,0,2.691425955784826E-5,82.16818501689643,0.18511251460255806,2.691425955784826E-5,0.04068708693736821,2.2683337958881125
DEU-1600,DEU,2062856,0,0.0,19.601248741149902,0.5315985366187399,0.0,0.11142334590610874,1.5127275590533809
QAT-1106,QAT,61216,0,0.010843693675850898,36.72980880737305,0.4621876222682895,0.010843693675850898,0.1410667739166183,1.5395177796231876
UGA-3103,UGA,444593,0,0.5170451110579157,42.03292465209961,1.7843394028409376,1.2389264504892732,1.2872962444947882,1.2037848563019484
CAF-807,CAF,161394,0,0.001550791262439927,16.579448699951172,0.06934887132352081,0.001550791262439927,0.031514198298568455,0.32155571450117354
IDN-558,IDN,6723004,0,0.0013862597049226115,78.590673828125,0.18501089213821617,0.0013862597049226115,0.1331705228078905,0.7211300749455526
MNE-1519,MNE,1472,0,0.003317499801946374,0.8726311326026917,0.016827645565062284,0.003317499801946374,0.007927510992116771,0.040811068163939354
IDN-1233,IDN,39515826,0,0.10714812652036852,153.51620830189103,7.239873302453431,2.8864634108024374,1.8306605987973044,11.163826745424005
CHN-1807,CHN,55426444,0,0.009532826629948142,2115.372802734375,2.2755230586214337,0.009532826629948142,1.338955938151586,11.99160369981297
GTM-1956,GTM,200216,0,0.12119685707839972,18.94547438621521,0.8572035185038048,0.2972270765286955,0.44357752429018227,1.525029295003249
MDA-1614,MDA,43040,0,0.029617991791833713,2.0560226440429688,0.2398972596828246,0.1309786162002465,0.0809459507170808,0.21412691287701033
CUB-1321,CUB,707208,0,0.020617391914129257,32.370853424072266,0.5237361157719765,0.020617391914129257,0.16906465509958085,1.6621145608711436
SDN-884,SDN,2342274,0,0.016637596617182428,47.32295481363932,0.38067356921033396,0.016637596617182428,0.114090112041264,1.4317394377314876
GBR-5669,GBR,195796,1,0.33178434216510105,111.32794189453125,7.125836309721667,0.33178434216510105,0.33178434216510105,11.807489360501581
ITA-5412,ITA,171108,0,0.0,312.0854797363281,0.4544320790409814,0.0,0.04564774006118903,5.498863780015012
FRA-5288,FRA,523429,0,0.004050603916443878,60.54926681518555,0.48861246417708465,0.004050603916443878,0.14383033105379991,1.9321366497595733
GBR-2103,GBR,82036,0,0.1961620613266884,106.0716552734375,4.276532557377622,0.1961620613266884,0.19893184006899084,8.664211538347622
PRY-620,PRY,631812,0,0.010534977540373802,34.32006109328497,0.33169295752865735,0.010534977540373802,0.12282196229603984,1.3769978467346395
ZWE-524,ZWE,1279854,0,0.03511537238955498,50.6025390625,0.3795027362158364,0.03511537238955498,0.24610013905681352,0.7348243225968067
VEN-36,VEN,777245,0,0.08415757478239702,37.82342338562012,1.0585619751544417,0.08415757478239702,0.21008301020969633,2.365409627632649
ESP-5834,ESP,1832728,0,0.01173541824599462,122.70530954996745,1.722058359854319,0.01173541824599462,0.18562713759878982,7.860188645205665
IRL-77,IRL,64501,0,0.016598397865891457,69.41323852539062,0.3681509465026265,0.016598397865891457,0.08549709511627819,1.9403222805208817
HKG-5167,HKG,6395,0,35.30670166015625,437.95977783203125,94.04856451819924,80.10638427734375,83.06406021118164,67.04988269689065
LVA-1094,LVA,762370,2,0.26598186294237774,24.51624933878581,12.46028671927397,13.656923885910839,16.442103488575306,6.679342197112548
MDA-1653,MDA,87447,0,0.033911828104763814,3.7323315143585205,0.6036297626558498,0.31304198429415675,0.23913287133400243,0.5255915139712077
USA-3542,USA,21902917,0,0.0,3583.278076171875,1.1716794831986903,0.0,0.631975044010007,5.239644079634765
LVA-5794,LVA,14393,0,0.016788063570857048,6.675046920776367,0.21677837086890112,0.016788063570857048,0.0556860702362656,0.5903562028263853
TUR-2293,TUR,618961,0,0.0038941889069974422,119.10174560546875,0.6915235683563832,0.0038941889069974422,0.18991389242907314,3.805184841908923
JOR-860,JOR,1241883,0,9.099623836976077E-4,140.10883585611978,2.1402715771012826,9.099623836976077E-4,0.12179569838720766,10.81335164773061
ALB-1526,ALB,101996,0,0.0064685821248418535,54.342132568359375,0.27141574375193434,0.0064685821248418535,0.11554536027141363,1.3663340552730046
BFA-2821,BFA,315487,0,0.12190761392802198,4.398954153060913,0.5022184181162322,0.414167990534029,0.29408568429582,0.2513636239643119
BLZ-1324,BLZ,98419,0,0.009241184499114753,7.5290796756744385,0.15337734734608108,0.009241184499114753,0.06320402009826045,0.40884669149353486
RUS-2335,RUS,576068,0,0.0,41.42416839599609,0.050908921284515005,0.0,0.016794972026907388,0.6077332640457487
AND-4882,AND,160,0,0.014476275672828118,1.8766220808029175,0.09055534038239126,0.020180726787664582,0.022288893504017186,0.23853969389454358
AGO-1891,AGO,3205512,0,0.010723712375121456,47.24606895446777,0.33674631725031035,0.010723712375121456,0.15813361232696668,1.2121598323730602
CAN-633,CAN,4854610,0,0.0,1038.5501708984375,0.02608814638666081,0.0,0.004201634327590521,0.9613695567818414
POL-3170,POL,3427053,0,0.016045931283817472,73.0085220336914,1.2284318368191078,0.016045931283817472,0.5348160466754276,2.8947224294045557
BTN-2433,BTN,155514,0,0.01993747515120629,140.9384765625,0.6272500759259206,0.01993747515120629,0.25761125672788215,2.7921576669615664
TUR-2310,TUR,359661,0,0.009290446242427124,98.54488754272461,0.310143700741287,0.009290446242427124,0.08848253185237183,2.2118890500592143
WSM-4985,WSM,27637,0,0.2350595992004748,6.20125675201416,0.8370962924153916,0.4636112768781998,0.2647311278742684,0.8123994397535695
MDA-1630,MDA,22883,0,0.02168400830051861,1.928131341934204,0.29277207643062014,0.13613355756848886,0.11820820670407817,0.3222147969227247
ESP-5807,ESP,726792,0,0.0,66.25661595662434,0.22407700132905845,0.0,0.04458894291694238,1.8846449516677877
LKA-2452,LKA,457815,0,0.010556891560554504,428.21356201171875,1.6196797043411693,0.010556891560554504,0.32557809769468066,7.435516371779198
NPL-373,NPL,1637308,0,0.011113566004483107,148.3077392578125,1.15880529957156,0.011113566004483107,0.6221028557778377,1.8005532730762916
SVN-996,SVN,4820,0,0.16018687910625495,5.933967590332031,0.8088924449799745,0.47176994654703197,0.3249956894924935,0.811158475862627
LBR-786,LBR,175120,0,0.02758677143760452,8.101700782775879,0.2866662537122886,0.1476064391329354,0.14531541415238566,0.28831602621252855
VNM-496,VNM,1276267,0,0.05926853204392192,186.32142130533853,1.4331585605031103,0.05926853204392192,0.7102935221806794,3.9351688466326316
CHL-2697,CHL,904484,0,4.003385880163738E-4,45.196189880371094,0.17888997871024895,4.003385880163738E-4,0.02815808640067298,1.71909449856534
BOL-1939,BOL,925183,0,0.0,39.772361755371094,0.06295574678140704,0.0,0.04172933865228631,0.476258690269923
GRC-2989,GRC,505151,0,0.004095428094539481,114.57103729248047,0.22213951054927542,0.004095428094539481,0.1154118588161707,1.383256225598904
SWE-178,SWE,273941,0,2.980674307177503E-4,23.39001973470052,0.061534231527863456,2.980674307177503E-4,0.011582716732870752,0.48917938247562787
BEN-2175,BEN,640733,11,20.387062072753906,184.69175720214844,126.90991814596877,140.61710644906861,169.23369347421743,45.56220918823702
TWN-1166,TWN,2280184,7,0.5087155597805977,438.5867004394531,61.148975282171,29.78581816838207,2.800159779450063,70.32484406873591
AZE-1712,AZE,42816,0,0.03362074950574965,9.278129577636719,0.33071067512058505,0.03362074950574965,0.10876784401627441,0.7301484310394852
AGO-1893,AGO,632383,0,0.001701589091680944,38.13601303100586,0.09062421664944752,0.001701589091680944,0.049273076447677276,0.7817867022481819
LVA-5740,LVA,10095,0,0.017459427139588778,2.714215397834778,0.09560482469397967,0.017459427139588778,0.03555186857901614,0.24903005026478603
ZAF-1206,ZAF,2817740,0,0.0,554.6859741210938,0.16496267492223177,0.0,0.012137561408408265,2.581348976979352
PER-589,PER,906853,0,0.002965454522217081,151.069580078125,0.3602879894579521,0.002965454522217081,0.055371875125541564,3.4705985200424108
NIC-4800,NIC,173561,0,0.017608454173334887,11.497048950195312,0.19519486674231754,0.017608454173334887,0.12734290359334424,0.2776323437317706
GIN-5633,GIN,163793,0,0.04467825471040081,4.825827227698432,0.36010413262099944,0.2244324708188103,0.24315323491608315,0.351262463933496
TZA-3381,TZA,180969,0,0.39320977926254275,88.75223541259766,3.4634698972632703,2.18006068374277,1.9111868076733745,3.704666625556404
UGA-3371,UGA,362149,0,0.06939464103016912,29.43537139892578,0.7428584572210514,0.3667611756156513,0.39605571318136035,0.7819099331927122
KOR-2504,KOR,2207920,4,1.0104374021965232,124.43246459960938,32.89511796608828,15.035861563034764,1.0388187967115514,35.247350130189446
PNG-1251,PNG,46417,0,0.08506405013410942,0.9674980938434601,0.22227815735122988,0.177849634040235,0.14626411492456334,0.12485797438277701
CRI-1329,CRI,433529,0,0.017327831592410813,54.3224983215332,0.3974621063529039,0.017327831592410813,0.09379461769056498,1.5832483711664371
IRN-3234,IRN,1118048,0,0.026669720944001777,19.12320375442505,0.34691413746556,0.026669720944001777,0.10810077255011404,1.2056239968782698
USA-3534,USA,893946,0,0.0,470.74127197265625,0.027840395106807247,0.0,0.006521476049412567,0.5950761369624018
MKD-2942,MKD,9700,0,0.04336598540624874,2.630208290540255,0.32623620233378714,0.18285651726195995,0.14398551252101552,0.36159905315808877
MKD-2904,MKD,15076,0,0.05097203428990075,2.4413322607676187,0.30309235795894696,0.15007526669754956,0.11542187879113117,0.3750894402187753
GIN-5641,GIN,528555,0,0.026973169791299996,72.3597183227539,0.261827525685195,0.026973169791299996,0.11934869553552867,1.8264077766194828
AFG-1770,AFG,538999,0,0.04024135331513175,28.743459701538086,0.9724223617693507,0.38188653279982965,0.5039532831889103,1.8918564153549733
RUS-2321,RUS,162,0,1.7297823433182202E-5,0.008464563637971878,2.2927033220245682E-4,8.306387632022479E-5,1.3675243709371443E-4,5.677545015564076E-4
KAZ-3206,KAZ,1287854,0,0.0,5.830349463921089,0.02674599083690614,0.0,0.009349749346936335,0.16826322199865235
SEN-766,SEN,1060878,0,0.027256604205460406,11.211876153945923,0.34854193039554404,0.027256604205460406,0.11570871745624568,0.4998755331505163
CAN-682,CAN,14272876,0,0.0,2227.440185546875,0.07831698187525198,0.0,0.027598080354446847,1.8343983898998055
TUR-2285,TUR,1572854,0,0.005734458786475434,591.6014404296875,0.7090497695928047,0.005734458786475434,0.22356889123957777,5.380168531731264
BLR-4825,BLR,2066715,3,0.017915921243275717,65.05904323953975,17.54862329024045,1.1129050713984157,0.2690511581544902,24.091986801891036
AUT-2331,AUT,1734661,4,0.024948759004473686,53.25069808959961,24.645778030640628,28.44402037093416,1.9409288796484097,17.681420822158813
FRA-5272,FRA,298512,0,0.01202926118506554,49.29642333984375,0.20848372653994654,0.01202926118506554,0.0769958563487167,1.0065234997254504
SVN-260,SVN,48948,0,0.009005047380924225,125.54095458984375,0.8929375185028837,0.009005047380924225,0.15558077652661725,4.593190040762237
MDA-1649,MDA,101802,0,0.018303987326715156,10.778778553009033,0.483313426333958,0.15681113647741468,0.1657049401599349,0.8706342424454971
SVN-953,SVN,9273,0,0.08261106558608251,12.643001556396484,0.554029073445902,0.13551446978211756,0.08794488542077218,1.061409085514797
SYC-5200,SYC,4145,0,2.659801721572876,11.045328140258789,5.328855202866091,4.695084833002774,3.2935378591893083,2.065116268195531
LKA-2470,LKA,2347652,3,3.487302880164687,518.7987670898438,29.514994965896616,14.365506408421835,3.538623515438628,36.670111861897944
LKA-2465,LKA,653492,0,0.0,102.63658905029297,2.1439769925842507,0.6051513105608286,0.16834872127797568,3.2325314119158732
YEM-150,YEM,1128022,0,0.00893474937922459,64.88907623291016,0.6848012875674548,0.00893474937922459,0.2493867314446806,1.7528945735661503
ALD-4823,ALD,0,0,null,null,null,null,null,null
CIV-3445,CIV,1040834,0,0.25119924545288086,72.40580177307129,1.3211707606255165,0.25119924545288086,0.7120034660508059,3.145966400828696
CUB-1430,CUB,698009,0,0.004887943901121616,25.68152618408203,0.4824457918268776,0.004887943901121616,0.1091717785300142,1.6220413046672544
ECU-1409,ECU,193505,0,0.0,39.901336669921875,0.44952115361214445,0.0,0.11446858632277328,1.9367602682796414
SEN-764,SEN,930338,0,0.25414090851131754,15.429359197616577,1.172100117157114,0.8093179073974961,0.5279541436007497,0.9527628393390273
GRD-5070,GRD,25264,0,0.6168726721509421,18.922907915982332,2.643563100009256,1.4400074305760326,0.6168726721509421,3.1926493576960264
MEX-2728,MEX,6879445,0,0.024002780335419076,622.4674072265625,1.8181399649821741,0.024002780335419076,0.4512731774862332,11.736846537158327
BRB-1998,BRB,0,0,null,null,null,null,null,null
TZA-5585,TZA,2029318,0,0.0,130.63912963867188,0.7351808632369431,0.0,0.30724900495213525,1.2859719433034722
ZMB-518,ZMB,2145566,0,3.1605314361587966E-4,42.34114694595337,0.3555117401451603,3.1605314361587966E-4,0.22969127552227012,0.8710992830666339
COL-1342,COL,71649,1,0.3356130111217499,67.54017639160156,17.40752512651728,15.245900580350678,0.959320347328195,16.86516480800132
GNB-772,GNB,264162,0,0.17160139341492853,33.483612060546875,0.414640556068314,0.17160139341492853,0.2762227702224921,0.3709927524068393
IDN-1224,IDN,33326238,0,0.5666676759719849,196.64527893066406,8.512127064614068,4.440713628378473,2.5184151583364716,10.166571099099299
FRA-5317,FRA,699577,0,0.03753463534026133,76.38362121582031,0.6024956509059143,0.03753463534026133,0.1301699910630104,2.488782767588863
MKD-2911,MKD,49738,0,0.04927073586732149,5.219086647033691,0.5586677968439153,0.23342215227122534,0.19059111213747548,0.836040634503547
